date,CMRMTSPLx,IPDCONGD,HWI,CES0600000007,AWHMAN,COMPAPFFx,EXSZUSx,DTCTHFNM,cum_return_1_0,fc2y,oa,rel_to_high_price,s2p,suv,dp,tms,svar
197201,0.0167651968128641,0.00992129369749772,1,39.9,40,-0.07,0.00211097786473635,0.00444992129539834,0.14193595025,0,0.000211397500000002,0.09836377681449,-0.000683761630167368,0.06774748155,-0.0179590323993715,0.0268,0.000494225
197202,0.00929390854505208,0.0044195892598009,0,39.7,40.2,0.52,-0.0201084429941394,0.0047126961837396,-0.029643368,0.00268329851934923,0.000384107499999998,0.0817713856341925,0.000683761630167368,0.0292369128,-0.0249882366525691,0.0282,0.000284384
197203,0.0105153320963485,0.029469360617818,3,39.7,40.2,0.53,-0.0030527325119647,-0.0204275177370814,-0.0412212554,0.000835615359658703,0.000213883500000001,0.0174804294852307,-0.000683761630167368,-0.1905091085,-0.00589420240383642,0.024,0.000545104
197204,-0.010852340969647,0.00412551976232267,1,39.9,40.4,0.52,-0.00802243349232801,0.00490510655565046,-0.04805739735,-0.00134969317332612,3.45549999999986e-05,-0.00364990163597517,-0.00313271804008231,-0.434959067,-0.0043747451909244,0.0244,0.000383392
197205,0.0183579011873771,-0.00686109482263841,2,39.9,40.4,0.27,-0.00114022143012393,0.00240131288970069,0.008849557,-0.00040931242349207,0.000286714,-0.000946521707010983,-0.00319032132153929,-0.4504568625,-0.0171274905080292,0.0228,0.000769052
197206,0.00677074368087638,0.0288267587513551,0,39.9,40.5,0.38,-0.00150500832808498,0.00595432772409055,-0.020431354,0.000923390237159483,0,-0.031621220953599,-0.00862755095804413,-0.3313589865,0.0220620938828411,0.0216,0.000365352
197207,0.00613949767529576,-0.0090887002443627,2,39.8,40.5,0.18,0.00248982155234279,0.00419193406868779,-0.0199162705,-0.00293309441573464,2.95459999999984e-05,-0.0500793873336191,-0.000866717148667595,-0.42954241,-0.00125633616182741,0.0195,0.000595487
197208,0.00435356057099057,0.000789623874422496,0,40,40.6,0.14,-0.015848274998431,0.00205070421494113,0.0063340175,-0.00293309441573464,2.95459999999984e-05,-0.0331017991517307,-0.000866717148667595,-0.380469603,-0.0327679245539483,0.0193,0.000594999
197209,-0.00622905387433725,0.0215760328056347,2,39.9,40.5,0.28,-0.00920057251644546,-0.00482094381692555,0.04086324355,0.000911869307875124,2.55830000000026e-05,0.00250478294939421,-0.00969660851651499,-0.341248562,0.00594477925151171,0.014,0.000465712
197210,0.0236886948663972,0.00844391509333553,2,40,40.6,-0.05,0.00418776619864936,0.00135357928357926,-0.04111755055,0.00313018050850733,0.000169426,-0.0353383742926465,-0.00225633398367131,-0.177364156,-0.00173745067479114,0.0117,0.000858268
197211,0.0170509574415227,0.0101774292504193,1,40,40.6,0.2,0.00174414039616133,-0.00921652257771299,0.012762538,0,0,-0.0205009229951494,0,-0.182043666,-0.037095540568997,0.0099,0.000488456
197212,0.0137086130908877,0.0229362640055539,3,40.1,40.7,0.17,0.00271585248208761,0.000831011690383576,0.0667338033,-0.00110895540064782,7.52215000000001e-05,0.0486154651987141,-0.000936143058594241,0.0766966442,-0.00433450913222,0.0092,0.000517171
197301,0.018949590828548,0.0228355979418988,1,40,40.7,0.12,-0.000553119211288866,0.00657092689559136,-0.0690807098,-0.00202122510785951,7.17919999999941e-05,-0.0350435948525878,0.00148853983521791,0.84152919325,0.0193842104707413,0.0144,0.000515604
197302,0.0132487325367112,0.0198253040693581,7,39.7,40.6,0.07,-0.00676749965754708,0.00566138224195178,-0.021682008,-0.00171197464706374,-7.17919999999941e-05,-0.0506582696669825,-0.00624162276585205,-0.4209750535,0.0402997476995868,0.0128,0.001264594
197303,0.012656759484738,-0.00360035772890033,2,39.7,40.4,-0.17,-0.0108544529762769,-0.0188107462974862,-0.0256085695,0.00262301320678038,-7.52215000000001e-05,-0.0725827225286691,0.000431083428643286,-0.323991925,0.00354949340062749,0.00769999999999999,0.001557564
197304,0.00156141548917077,0.0183995442260594,0,40.1,40.9,-0.41,-0.0874575753504878,0.00640818529013032,0.046052932,-0.000911038559716637,7.52215000000001e-05,-0.0074099363486772,-0.00214480378479998,-0.3841424525,0.0469098363965239,0.00609999999999999,0.00151754
197305,-0.0040014115786331,0.00127884898481545,0,40.2,40.9,-0.33,-0.0602826404977173,-0.000759657868776742,-0.041576742,-0.00171197464706374,-5.55689999999984e-05,-0.0641376390876979,-0.00184918905495879,-0.1982758045,0.0242600048925459,0.0067,0.003077522
197306,-0.0041456828231432,-0.0156314765545389,-1,40.1,40.8,0.01,0.00727816520932612,0.0047625284564603,-0.011799019,-0.00251619636429501,5.55689999999984e-05,-0.0641765705078936,0,-0.4271665805,0.0117960980503113,-0.000900000000000012,0.002164603
197307,-0.00321023609741111,-0.00273515182316597,1,40.1,40.7,-0.58,-0.021144019061369,0.00855864596114664,0.044269225,-0.000546325433792738,0,-0.0154654158680474,-0.000578847744453159,-0.400929691,-0.032105480187679,-0.00410000000000001,0.001868014
197308,-0.00199801408543188,-0.00216959209913492,0,40.1,40.7,-0.49,-0.0384242578412162,-0.00135291974432938,0.1466262393,0.000236552497147047,0,0.133461503514109,-0.000578847744453159,-0.262418946,0.0424899050951741,-0.0139,0.001095883
197309,0.0135362903108245,-0.000858563765417486,2,40.1,40.7,-1.14,-0.0782838073914636,0.000397213627552517,-0.1636027153,0.000330892057064158,8.55900000000034e-05,-0.0254738387289641,0,-0.3391376685,-0.0341928236987799,-0.0126,0.000934558
197310,-0.0208817010716569,-0.0305285303240477,-2,40,40.6,-0.24,0.0517660335479206,5.48833075271205e-05,0.1313868444,5.12824899439046e-05,0.000174708499999999,0.102793460845765,-0.00291305712199541,-0.015844183,0.0124527181576632,-0.0033,0.001344745
197311,0.00687937744103984,0.0332444079093794,-1,40,40.7,-0.47,0.0145905130782886,-0.00772093142097674,-0.0802139044,0.00190515905136279,0.000111273999999998,0.00321154729874196,-0.00327426105889428,-0.079589969,0.131889005612073,-0.0071,0.004369748
197312,0.025326796920524,-0.00808882702753966,1,40,40.6,-0.87,0.00390354129599735,0.00330057874676726,-0.196253501,0,6.58160000000033e-05,-0.237516521879407,-0.00231057480286734,-0.286740418,-0.0055162627690013,-0.0019,0.005358338
197401,0.0160458880985388,-0.000481672152684354,0,40.2,40.6,-0.92,0.0438917629008142,-0.000388126477909978,0.159999395,0.00109911309782795,0,-0.0237599357302671,-0.00215701405450963,0.52778909025,0.0159966552174824,-0.00370000000000001,0.003409472
197402,-0.0134745880916594,-0.0207500213256933,-3,40,40.6,-0.67,0.0110925454319453,-0.00102806220340135,0.1473652179,0,4.79174999999978e-05,0.201332055505923,0,-0.432704674,0.00949601715991744,0.00360000000000001,0.001878008
197403,0.000901406360547696,-0.0519408518046376,-1,39.8,40.5,-0.79,0.0500988313004642,-0.0147625825389124,-0.1111111119,-0.00300427214919075,4.3907499999999e-05,0.0387617879894961,0.00174220964480998,-0.367015384,0.0293861629074312,-0.00130000000000001,0.001693635
197404,-0.00491940345937536,-0.00293363611814756,-1,40,40.4,-0.97,-0.0575326437438861,0.00490351173970183,-0.004618938,-0.000102567609916671,0.000543048000000001,0.0270167398284143,-0.00471427285597659,-0.336042346,0.0456309150962877,-0.00169999999999999,0.001729177
197405,0.00337639393502975,0.000294750201339955,0,39.9,40.4,-0.71,-0.0311770866842336,-0.00606422263521011,-0.0452566845,0.00200772666127946,0.000227632000000002,-0.0309596818356058,-0.00824153829278351,-0.3308720835,0.0398905594546424,-0.0013,0.002098746
197406,-0.00731580238706364,-0.00643930135157067,2,39,39.5,-0.59,-0.0169678806384437,0.012067839495689,-0.0212354905,-0.000192276562109406,3.14689999999992e-05,-0.0622037139466024,-6.3097490258901e-05,-0.348478961,0.020504719980293,0.00219999999999999,0.002300369
197407,0.00439202886254364,0.00336764024075809,-1,39.8,40.3,-0.49,-0.0369134990531235,0.00518896071482011,0.0463303695,-0.0235850684703027,0.0001769315,-0.0252632799868824,0.00101181209914492,-0.220898455,0.0895179746081167,0.0068,0.004917516
197408,-0.00349556698665943,0.0131877044244608,-2,39.7,40.2,-0.75,0.0245814110407929,-0.000688890699409583,-0.0252192575,-0.000973829897437328,0.0001769315,-0.0460085233466602,0.00101181209914492,-0.328002411,0.103079612794082,-0.00409999999999999,0.004791026
197409,-0.00229012731245604,-0.0028943938579209,-2,39.7,40.1,-0.99,-0.00863276048657369,-0.0025036402000822,-0.029365081,0.000707545727570702,0.0012615987,-0.0890195159546284,0,-0.129849917,0.135469314014758,0.00309999999999999,0.007811713
197410,-0.0097465106031418,-0.000391844675802222,-2,39.7,40.2,-0.22,0.00685855297455307,0.00328768547914926,-0.013658173,0,0.0002264493,-0.101374280997028,0,-0.235697542,-0.150124401281107,0.0049,0.010084948
197411,-0.00850797851117946,-0.00244132439480049,-3,39.5,40,0.02,0.00404594870884623,-0.0112797785689995,0.1787375431,0.0004004559528894,-0.0003310641,0.171604776335613,-0.00125525758531264,-0.118515715,0.0555920072640648,0.0024,0.003513799
197412,-0.0172715539828197,-0.0128860635218881,-5,39.6,40,-0.51,-0.0339740478394579,-0.00198867765777599,-0.1432967071,-0.000268361570528786,-0.0001085121,-0.00624611637963701,-0.00966501110913254,-0.436754709,0.0212743915307647,0.0045,0.003814428
197501,-0.0107582580285968,-0.0489032659532236,-5,39.1,39.5,-0.5,-0.0518276387470284,-0.000563900218445212,-0.015946996,-0.000485804668527656,0.0001608195,-0.0938373421591638,-0.00154222415871752,0.6248749956,-0.109385006237463,0.017,0.004017208
197502,-0.029751694739776,-0.0860677732235535,-5,39.1,39.3,0.65,-0.0551222079988986,0.00440255559143488,0.3462566959,-0.00052857713624177,0.00016553205,0.284184527075831,0.00199321527111396,-0.009662273,-0.0517236213240126,0.0238,0.00217903
197503,-0.00251380624266595,-0.0422272693453087,-3,39,39.2,0.26,-0.0292384294078031,-0.014419437023399,-0.2415797394,-0.00190209199651026,0.00034009335,0.039669245556733,0.00510594895321126,-0.298554588,-0.0150928595496422,0.0275,0.002402615
197504,-0.00648453303071861,-0.0297797918923211,-1,38.6,38.9,0.12,-0.021876934792613,0.00925133422407676,0.03802364505,-0.000686616261154072,1.72485e-06,0.109680176873712,-0.00510594895321126,-0.2244080575,-0.0425644574260309,0.0291,0.002313778
197505,-0.0304974257164918,0.0127596530674374,-1,38.3,38.8,0.52,0.00419643112699231,-0.00824331507172715,-0.04669643845,0.00258870825766433,3.10619e-05,0.0349775309093284,0.005391046579867,-0.2920288395,-0.0395245979740002,0.0313,0.001807172
197506,0.0099683982537524,0.0376101519340022,0,38.7,39,0.62,0.029908623084076,0.00767967474311249,0.0251568286,0.00017474169483811,-2.933705e-05,0.0555133624179062,-0.000285097626655739,-0.211228182,-0.0397770463052609,0.0279,0.001353356
197507,-0.0002299425139487,0.0258832539506746,0,38.8,39,0.48,-0.0194541007550129,0.00397872419387646,0.00804098135,-0.0100541829660772,-0.000113627500000001,0.041658887970538,0.00150696763376357,-0.158088914,0.0700514659076887,0.0216,0.001244404
197508,0.00895028758464456,0.0100651480069769,3,38.8,39.2,0.12,-0.00599498218485961,-0.0764798935695854,-0.09138684505,-0.000995004002713351,-0.000113627500000001,-0.0781789255910326,0.00150696763376357,-0.357854661,0.0212955721699002,0.02,0.002343136
197509,0.00495369533463297,0.0499500468613578,1,39.1,39.4,0.22,0.0468297276598426,0.084975657394823,-0.0196764695,0,0.000205576400000001,-0.0636974098194646,-0.00383133648888889,-0.428717869,0.035259875189305,0.022,0.002304625
197510,0.0116636481433208,0.0127646562498382,-1,39.4,39.7,0.45,0.0243734788398291,-0.00634824094340836,0.0169292165,0.000995004002713351,-9.19488999999996e-05,-0.0451556668795999,0.00232436885512532,-0.3697389705,-0.0625167829401345,0.0223,0.002154582
197511,0.00239174080918048,0.0201239659515031,2,39.4,39.8,0.55,0.0115801316326272,-0.00487235925543317,0.0499369503,-0.00163921468780326,4.92950999999991e-05,0.0193527997673139,0.000799712287876231,-0.199153973,-0.0271140520466413,0.029,0.000812685
197512,0.00122000598984151,-0.00473554265917819,0,39.5,39.9,0.53,-0.0174208760815242,0.00184567468347829,0.0085820612,0.00239930950345557,-0.0001629226,0.0197810642902643,0.000707255345887337,-0.2305437255,0.00886113536697453,0.0261,0.0013308
197601,-0.00146734223398326,0.00117680139036347,2,39.5,39.9,0.56,-0.00349828264004737,0.00510167907384407,-0.0341499345,-0.000760094815652312,0.000482700200000002,-0.0335226921357865,-0.0200485450841139,0.2051691696,-0.110918523170855,0.0315,0.001978283
197602,0.0105364007121427,0.0172427263913186,0,39.8,40.2,0.68,-0.00760287350206323,0.00189490588612173,0.2164734182,-0.000995004002713351,-0.000105765800000001,0.17298572547192,-0.000712630730835606,0.77852314625,0.012390103303455,0.0314,0.001221439
197603,0.0244572724506966,0.0178025148030332,1,40,40.3,0.29,-0.0117250756057073,-0.0146731571150944,-0.1136756129,-0.00175805209564794,0,-0.00299478107608912,-0.00514108547411096,0.0857433734,-0.0293327997203692,0.0292,0.001265716
197604,0.00438138025813828,0.0114875425903316,3,40.1,40.4,0.36,-0.0127587271053,0.00331381678552845,-0.0887053423,0.000314522641189363,0.0001983387,-0.0302290019980634,0.000589828758182254,-0.449449885,0.0173508342626389,0.0311,0.001007132
197605,0.00753113144407713,-0.00153226756632652,1,39.6,40.2,0.41,-0.00171352951032033,0.00228098094855333,-0.025792219,-0.00106836363442797,-9.2572899999999e-05,-0.0367500088867858,0.000415972350908955,-0.492111994,0.020750490375208,0.0301,0.00093647
197606,0.00477203517784908,-3.01171557381963e-05,-1,39.4,39.6,0.27,-0.0141311819237376,0.00962064914936533,6.61144999999988e-05,0.000351591706036158,0.00017285085,-0.0397126275403806,-0.00259043697405925,-0.460950607,-0.033894932716799,0.0266,0.000971582
197607,-0.00110518644827806,0.00178788872446356,2,39.9,40.3,0.15,-0.0168634026649248,-0.000992355842917902,0.0560291357,0.0230784974383382,0.000754022,0.0351771034290337,-0.0498653249460093,-0.077109385,0.0160349162942315,0.0282,0.000487152
197608,0.0122164261099282,-0.0048545430477156,0,39.8,40.2,0.35,-0.00681770395982562,0.00631229645900078,-0.0422077932,0,0.000754022,-0.000734124603539416,-0.0498653249460093,-0.413507525,0.0130213181397498,0.0276,0.000744522
197609,0.000696696635635874,0.00492218433347702,0,39.9,40.3,0.23,0.00589257870027193,-0.00236591490430449,-0.014092084,0.000501100756117756,-1.04429999999989e-05,-0.037180916036566,0.000837052813695616,-0.326043986,-0.0145659106428822,0.0273,0.000890688
197610,0.00344916106581294,0.0150967279175416,0,39.7,40.2,0.07,-0.00149004316475854,-0.00221538345344996,0.0409783296,0,0,0.0125608961136,-0.0046212680506037,-0.2901807275,0.0396621275565368,0.0287,0.001269993
197611,0.00289018959980147,-0.00667242712964367,-1,39.9,40.2,0.08,-0.00322932505241957,-0.00593856507420654,-0.0483148186,-0.000501100756117756,2.10800000000066e-06,-0.0356391715923017,-0.000394915510372629,-0.277448714,0.0246660766188027,0.0274,0.001117925
197612,-0.0118694587793442,0.0124423008588272,1,39.7,40,0.08,-0.0108948595843726,0.0258453071783187,0.0562500022,-0.000541819321249637,8.3349999999982e-06,0.0139862419521312,0.00210284181381271,-0.122549156,-0.0345597004851674,0.0286,0.000576227
197701,0.0164896480922962,0.0313892082957588,2,39.8,40.1,0.03,-0.00204582722746327,-0.0208173344395686,0.06276700645,-0.000188958389078842,0.000253311499999999,0.0728848727333734,-0.00170792630344008,0.0209808098,0.0633166880682463,0.0302,0.00069563
197702,0.0255758548028098,0.0237183655414728,2,39.6,39.9,0.01,0.00331214140170444,-0.0203539580408396,-0.08568367365,0,0,-0.0104099485971144,0,-0.144139911,0.0332091238423735,0.0308,0.000334676
197703,-0.00654319350072896,-0.00351917707976579,2,38.9,39.4,0.11,0.0173213557666475,0.0167697073665067,-0.0195897465,0.000459904745725215,0,-0.0282735395285474,-0.00186805852929939,-0.4270908145,0.0253326907678217,0.0312,0.000665733
197704,0.0135050506856782,0.0122805777945718,0,40,40.2,0.08,0.0113698789322154,-0.00346775787364706,0.0132203195,0.00127282350063007,9.81035000000019e-05,-0.00343262152159304,-0.00518923942160421,-0.377402625,0.0132382867195959,0.0317,0.000984851
197705,0.0120246069685948,0.0264539313865688,2,39.9,40.3,0.06,0.0116734377606988,0.0070129091651161,0.006369427,0.00540936637239264,-0.000317418999999999,0.00753758668745935,0.00289595104337725,-0.3139429895,0.0370897741429785,0.0269,0.000634802
197706,-0.00121094464047111,0.00779027246863429,2,40,40.4,0.02,-0.00949405386160351,0.00158243977021044,-0.0106667425,0,-4.02715000000012e-05,-0.0142615874263557,0,-0.2936020855,-0.0312714047177338,0.0252,0.000563365
197707,0.000631369702817963,0.00544982234596292,2,40.1,40.5,-0.09,-0.00281427936107936,0.00557721354370422,0.0672705169,-0.000761853380323974,0,0.0522600129842065,0.00212079831185585,-0.258968552,0.027009205765661,0.0249,0.000594708
197708,0.00898063007509542,0.0186582143858831,1,40,40.5,0.03,-0.0118991980580608,0.000299341279971443,-0.0747855924,0.00161725178335503,0,-0.0236338512546476,0.00212079831185585,-0.221135702,0.0317858050828699,0.0205,0.000582446
197709,0.00271850828891651,0.000479710533201505,2,39.9,40.4,-0.03,-0.0322476922365605,0.00259354801687195,-0.003510259,0.000199445029863243,-0.000230317000000001,-0.0365789675255918,0.000989772336826622,-0.3619565,0.0129151904261646,0.0183,0.000463196
197710,0.00165063190537573,0.000754915118751587,2,39.9,40.4,-0.14,-0.000871568255384259,-0.00278750029609753,0.021692077,0.00443026275145875,0.000230317000000001,0.000646958325242808,0.000675888941467306,-0.310984087,0.0568977043353525,0.0165,0.000726173
197711,0.00366549568222396,0.00459311365687443,-1,39.8,40.4,-0.04,-0.0141757376011162,-0.00689774095365614,-0.035460994,-0.00438179671710115,0.000195164000000001,-0.0389378677955276,0.00165202030603595,-0.284983977,-0.0142636390849553,0.0167,0.001387547
197712,0.0074620286291438,-4.96476634941345e-05,4,40.1,40.6,0.04,-0.0414890239820489,0.0406344581990759,0.1098359976,-9.69344177856879e-05,-0.000195164000000001,0.0655561216417718,-0.00165202030603595,-0.060358469,0.00937248096331356,0.0196,0.000626627
197801,0.00455873118255745,-0.00075581223176524,3,40,40.5,0.03,-0.0358865060749622,-0.0311043727242186,-0.0743750036,4.84683834280908e-05,0.000547664000000003,-0.0147837962820985,-0.00270940321786872,0.1492822761,0.0727167768503145,0.0172,0.00090805
197802,0.0131651791539369,0.00575996767402209,3,39.8,40.4,0.05,-0.0563905259620014,-0.0480345619712228,-0.040888891,-0.000199445029863243,-8.45640000000022e-05,-0.0260237733869551,-0.00212405033529794,-0.339886378,0.0342394884171524,0.0177,0.000669895
197803,-0.0310937239480609,-0.0540149577403635,0,38.7,39.5,0.05,-0.0447472213712538,0.0333886539804489,0.04328487375,0.000199445029863243,5.82000000000013e-06,0.00508386983477738,-0.000213964732235672,-0.3062199245,-0.015563590408775,0.0202,0.000622857
197804,0.0226745311565999,0.0247425976943787,1,39.3,39.9,-0.02,-0.0394321839333392,-0.000589435227205115,0.05474687475,0.00627332035067973,3.25615000000001e-05,0.0601606167839205,0,-0.1323750675,-0.0743469706085951,0.0209,0.001741181
197805,0.00999118948805489,0.030002370148249,2,40,40.5,-0.04,-0.0057773269937138,0.0066443474890221,0.0235158577,0.00081991104321899,0.000180828499999997,0.0585434555535605,0,0.05832338565,0.00331336985736863,0.0211,0.001085055
197806,0.0298465785570485,0.0191114887177855,6,40,40.4,-0.07,0.00352288925484834,0.00790072928815277,-0.03019432535,-0.00175849475102452,7.14150000000191e-06,0.00338189693898733,0.00129913262780534,-0.1785490555,0.0252444312875855,0.0192,0.001027414
197807,-0.000951680356667595,-0.0158159079804179,-1,39.9,40.4,-0.3,0.0310070313677878,0.0060194746376343,-0.06978851285,-0.00682781056647497,0.000584536,-0.0523559015148587,0.00373366953958021,-0.537345719,-0.0450600901987319,0.0157,0.00084993
197808,0.00552794116038235,0.00572105417975832,1,40.2,40.6,-0.01,-0.0414540213324432,0.00224323157870465,0.0693241237,0.00344459820845033,0.000584536,0.0424211774082637,0.00373366953958021,-0.19585391,-0.0182217611613185,0.0135,0.001002238
197809,-0.00827289762556305,0.000848328853764624,-1,40.2,40.6,0.04,-0.0441335783394809,-0.0061483558686799,0.00933179635,0,0,0.0182908571119392,-0.00239274799798039,-0.111205718,0.0146252111836218,0.00749999999999999,0.000947977
197810,0.0129574230554574,-0.00486372230717036,2,40.1,40.5,-0.21,-0.0788608490635212,0.00449187010496033,-0.07491621705,-0.00308641874220084,-2.77309999999996e-05,-0.0486781950004985,-0.0012141257423226,-0.451355739,0.0993630413326438,0.00900000000000001,0.002100023
197811,-0.00228560114359055,-0.00611149726943916,1,40,40.5,-0.06,-0.0602610542778864,-0.00816072824410696,-0.18754058,0,-0.000282108999999999,-0.259274942461755,-0.000253607677767942,0.0509297652,-0.0132125136544681,0.0013,0.003180889
197812,0.00888253480011514,0.00360972120128578,4,40.1,40.5,0.02,-0.021377415710622,-0.000405349776544384,0.2456781901,0.00254582541989934,0.000337570999999998,0.0522684285945372,-0.00490843456441681,-0.540742343,-0.0114800462583604,-0.001,0.00166563
197901,0.00432352987252216,0.00296936261487746,-1,40.2,40.6,0.38,0.0863060626886275,0.00884067329315741,-0.0425531901,-0.00385139124548095,-0.0001965165,0.00255465727703519,-0.00454044862226177,0.20939774075,-0.0304724012966688,-0.0049,0.001001113
197902,0.00533856571713365,0.00305208383764199,1,40.1,40.5,0.34,0.000417823147511598,0.00195517844708704,0.0806451589,0.000589078554583011,0.000598393500000002,0.0818504931424502,-0.000864616939964868,-0.212160329,0.0456611796339828,-0.0024,0.000814081
197903,-0.0109989808376731,0.00725595032743653,-1,39.8,40.4,0.18,-0.00256938983934263,-0.0116836816338566,-0.1173798519,0.0007164872709986,0,-0.0435831558992302,0.00172848696322725,-0.24493738,-0.0453227066212851,-0.00459999999999999,0.000800733
197904,-0.00473731187886095,-0.0115319081883514,-2,40,40.5,-0.11,0.00227096254893666,-0.000885777508180752,0.11456589055,-0.000932521913376005,8.42120000000002e-05,0.074006819309374,0.00508855165149735,-0.1964779045,0.00726868746537823,-0.0024,0.000646835
197905,0.0285278149427963,-0.00184611816886315,0,40.2,40.6,-0.19,0.00375369106405177,0.00968814501431403,-0.06817785605,0,-0.000175862999999998,0.0110864598673386,0.00209952339287867,-0.249997613,0.035532057331368,-0.0058,0.000924227
197906,-0.0273499749396908,-0.0510030399486538,4,38.9,39.3,-0.16,0.0212999344626554,0.00335464574050448,-0.0336533415,-0.00286641773452989,0.000288299999999998,-0.0240573885938523,0.00139693811904018,-0.264768049,-0.0291434321565713,-0.0029,0.000571481
197907,0.0218966226384083,0.028680346178013,-1,39.9,40.2,-0.29,0.00557330905625908,-0.00309219834294439,0.0584827585,-0.0118707672777445,5.52280000000009e-05,0.0276922250673335,-0.00821155377973204,-0.210986321,0.00185451732535613,-0.0029,0.000707685
197908,-0.0102618293989334,-0.0117696610747244,-2,39.9,40.2,-0.53,-0.0165196530273067,0.0033588620106233,-0.0221065208,0.00547736626011819,5.52280000000009e-05,0.0112123325035107,-0.00821155377973204,-0.110178902,-0.0412837814909537,-0.0045,0.00050648
197909,-0.00126624848801704,-0.0125871391366013,0,39.8,40.2,-0.6,-0.0299314437650094,-0.00104569829941425,0.0589281134,0.00116450891918074,0,0.0630991790907999,0.0439105692748947,-0.315060001,0.0103436931464507,-0.00989999999999999,0.001233066
197910,0.00173537331106033,-0.0437464367713556,1,39.8,40.1,-0.52,0.00490033951964031,-0.0114734800322047,-0.0893844226,-0.000143260746992224,0.000211366999999999,-0.00888894741724602,-0.0054357321032692,-0.1467518595,0.0795125962976941,-0.0136,0.002589299
197911,-0.00566114443928889,0.0348451901981739,3,39.8,40.1,0.2,-0.0279674318470395,0.0110079576867168,-0.0849242205,-0.000143281273574658,-0.000168352,-0.106294658627193,0.00347826925044514,-0.418575297,-0.0333895385318588,-0.017,0.001558381
197912,-0.00299247214913478,-0.00580240806356969,1,39.9,40.2,-0.54,0.0120907030833488,-0.0111595767601962,0.164777581,0.00120418911287934,0.000643338500000001,0.0467119044138833,-0.00153209395284892,-0.27093311,-0.00832829190293882,-0.0192,0.000469642
198001,0.000378829742698983,-0.0155842303786891,-6,39.8,40.1,0.39,0.00733096324941901,0.011409194116597,-0.0204249732,0.00245578543982261,5.79144999999998e-05,0.0308543182411082,-0.0123328462515628,0.0114937228,-0.0472148262959289,-0.0086,0.001906406
198002,-0.00292519735077867,-0.0062190308246608,-1,39.8,40.1,-0.54,-0.0270845390783369,-0.00673786056284165,0.0300802588,-0.0018611573793712,-0.000247178000000001,0.0486920709222001,-0.000347988231912844,0.2790639533,0.0131231172683597,-0.01,0.001897618
198003,0.00843087964980249,-0.0184871676205813,-2,39.6,40,-0.78,-0.0023166275270024,0.00903300474278623,-0.1071807886,-0.000694072312453331,0.000172018000000001,-0.060095736429764,-0.000348109369877836,-0.421907452,0.116014821431166,-0.0281,0.004621894
198004,-0.00945081598838371,-0.00553098886618342,-3,39.7,40.1,-0.35,0.0280002222616977,-0.0148620800568615,-0.1247686675,-0.000409017738171702,1.72454999999997e-05,-0.20874409396124,0.000348109369877836,-0.4998685955,-0.0322969484029882,-0.0244,0.002745549
198005,-0.0230333855860714,-0.0173923281234383,-1,39.6,39.9,-0.38,0.0726919825653705,0.000185183409865175,0.2014299706,-0.000409185102138832,5.79144999999998e-05,0.047258978403527,-0.00278818181503304,-0.463708342,-0.0375801089174304,0.0179,0.001509717
198006,-0.0216403633595661,-0.0442638212491988,-11,39.5,39.8,-1.83,-0.00164506376266083,0.0036132910623099,0.02614716815,0.000409185102138832,-2.03345000000001e-05,0.0659945368272978,0.000769427749297336,-0.263048849,-0.0187184482677512,0.0299,0.001371085
198007,-0.0128853462754677,-0.0648077786957133,-6,39.1,39.3,-1.49,-0.0574256166952649,-0.00906051124801088,-0.04427337085,-0.00152284660430957,-0.0011414125,0.0135519247069443,0,-0.2252689095,-0.0557478413626185,0.0268,0.001362831
198008,-0.00288280166946286,-0.0171208751818708,1,39.1,39.2,-1.2,-0.0177135356393165,0.0552982929602273,0.07934863305,0,0,0.0875424175858754,0,0.0679112306,0.00140884579902023,0.0227,0.001708158
198009,0.0125392443938885,-0.00106263499406012,0,39,39.1,-0.62,-0.0161030101429174,-0.053491332112479,-0.06046485155,-0.0030525202974987,1.3326000000001e-05,0.0394423526884174,-0.000559345904572961,-0.368304478,-0.0176970168168711,0.0158,0.002657406
198010,0.00718162549342516,0.00867444656136351,1,39.2,39.5,-0.04,0.0272409482345444,-0.00490248999918919,-0.0195468515,0.00429008631794936,0.001107983,-0.0165646319504068,0,-0.408782463,-0.0109638940183747,0.0069,0.002190644
198011,0.0208439356883545,0.0454248122586627,3,39.4,39.6,0.1,-0.00796042243309042,-0.000625023376349176,-0.0111308051,-0.000389673722546613,-0.000262459,-0.00298802656919053,0.000559345904572961,-0.4282465625,-0.0925628058339418,-0.0143,0.002419072
198012,0.0206695113581272,0.0166286662486308,0,39.6,39.8,-0.29,0.0138142154381631,0.000532837555047294,0.02340212555,0.000390951192938749,0,0.0162721661953997,0,-0.4376853115,0.0393432340689639,-0.035,0.002951529
198101,0.000665233512624042,0.0249415146640874,3,39.7,39.9,-0.67,0.0378450665098957,-0.00663972971129922,-0.07474899485,-0.000390951192938749,0.000330738,-0.0593613949421521,-0.00289706362902531,-0.220210235,0.0532942284234688,-0.0291,0.001597435
198102,0.00246608137817717,-0.0137815019895751,-3,39.9,40.1,-0.83,0.0338358871018885,0.0136804105643407,0.040357858,0.00557487764449838,-1.89000000000005e-06,-0.0135351475443793,-0.00287712222116654,-0.381935418,-0.00675847347690617,-0.0196,0.001530909
