,date,macro_0,macro_1,macro_2,macro_3,Rec,Neg_Rec,Recessions
0,1963-08-01,-0.18164569,0.15719268,0.048868757,0.33894387,0,0,0
1,1963-09-01,0.03904918,0.28073058,-0.0019317957,0.05472348,0,0,0
2,1963-10-01,-0.008150542,0.15063378,0.12739936,0.1419734,0,0,0
3,1963-11-01,-0.19507127,0.2637254,0.35924897,0.021965021,0,0,0
4,1963-12-01,-0.03949664,0.30207047,0.04923569,0.13617371,0,0,0
5,1964-01-01,-0.08332637,0.4350352,0.009908269,0.11739466,0,0,0
6,1964-02-01,0.023987165,0.40668792,-0.015532331,0.15307255,0,0,0
7,1964-03-01,-0.01505418,0.22210518,-0.03541493,0.015744142,0,0,0
8,1964-04-01,-0.08684127,0.061301816,0.05307645,0.26866212,0,0,0
9,1964-05-01,-0.3422132,0.12849247,0.22871701,0.060092013,0,0,0
10,1964-06-01,-0.14436097,0.17632742,0.06896394,0.09250939,0,0,0
11,1964-07-01,0.031600233,0.2815723,0.06276081,0.17950433,0,0,0
12,1964-08-01,0.12294397,0.16879478,0.1755031,0.16115566,0,0,0
13,1964-09-01,0.13437985,0.05450299,0.1157063,0.20099998,0,0,0
14,1964-10-01,0.22984655,0.11209421,0.1881295,0.078044616,0,0,0
15,1964-11-01,0.042324018,0.09671241,0.18818416,0.18543863,0,0,0
16,1964-12-01,0.01523437,0.29450497,0.17455158,0.63294715,0,0,0
17,1965-01-01,-0.3735719,0.18737559,-0.09156416,0.12280058,0,0,0
18,1965-02-01,0.058069117,0.09815782,-0.07227769,0.02198244,0,0,0
19,1965-03-01,-0.124331735,0.31156576,-0.2711794,0.36920324,0,0,0
20,1965-04-01,0.05213205,0.023110624,-0.024232317,0.33511737,0,0,0
21,1965-05-01,0.02165838,0.27229214,-0.20023873,0.10770039,0,0,0
22,1965-06-01,0.0050505935,0.35409638,0.046617016,0.47406372,0,0,0
23,1965-07-01,-0.3938299,-0.053940017,0.08503385,0.90595776,0,0,0
24,1965-08-01,-0.063843414,0.37021586,0.013912188,0.3608193,0,0,0
25,1965-09-01,-0.042268988,0.37083495,0.10723951,0.31827724,0,0,0
26,1965-10-01,-0.08649899,0.23355667,0.23241986,0.2517037,0,0,0
27,1965-11-01,-0.016361937,0.3382728,0.35345966,0.14690642,0,0,0
28,1965-12-01,-0.036089614,0.24984202,0.11949887,0.22038774,0,0,0
29,1966-01-01,0.0651116,0.08914899,0.12174321,0.13691905,0,0,0
30,1966-02-01,-0.004393125,0.27377012,0.22176912,0.14477077,0,0,0
31,1966-03-01,-0.058155432,0.3094362,0.3139684,0.38068086,0,0,0
32,1966-04-01,-0.048812028,-0.04715933,0.15358344,0.62792873,0,0,0
33,1966-05-01,0.0016391136,0.13156514,0.17571071,0.16531825,0,0,0
34,1966-06-01,-0.021348821,0.22112688,0.3796468,0.5987498,0,0,0
35,1966-07-01,0.010049178,0.17826916,0.09966624,0.70750207,0,0,0
36,1966-08-01,0.005950866,0.042796362,0.18256623,0.18345651,0,0,0
37,1966-09-01,-0.07040665,0.22538398,0.3158154,0.78896874,0,0,0
38,1966-10-01,0.010244177,-0.08527478,0.077849366,0.41542688,0,0,0
39,1966-11-01,0.022719752,-0.11589111,0.32617864,0.23920146,0,0,0
40,1966-12-01,-0.10719085,-0.025066722,0.19352101,0.254522,0,0,0
41,1967-01-01,-0.08378779,0.080016546,0.22205515,0.3435075,0,0,0
42,1967-02-01,0.0061261216,0.47316054,0.09658238,0.18164164,0,0,0
43,1967-03-01,-0.3177286,0.1365797,0.2586123,0.5870888,0,0,0
44,1967-04-01,-0.1911431,0.2964345,0.13266993,0.40917137,0,0,0
45,1967-05-01,-0.27508348,0.4985838,0.22841606,0.15188602,0,0,0
46,1967-06-01,-0.29328597,0.2831233,-0.10022854,0.119230434,0,0,0
47,1967-07-01,0.028679976,0.5330351,-0.06989987,0.15084875,0,0,0
48,1967-08-01,0.08697473,0.36972442,0.1526851,0.014946953,0,0,0
49,1967-09-01,0.052062456,0.4399591,0.0270333,0.00023031277,0,0,0
50,1967-10-01,0.013757448,0.37228233,0.13057272,-0.058499392,0,0,0
51,1967-11-01,-0.05737488,0.020538934,0.19781896,-0.21514073,0,0,0
52,1967-12-01,-0.00266322,0.23714799,-0.26694798,-0.20552412,0,0,0
53,1968-01-01,-0.10942116,0.42271864,-0.21708801,-0.13137321,0,0,0
54,1968-02-01,-0.11924607,-0.061567925,0.08835872,-0.32574797,0,0,0
55,1968-03-01,-0.03339645,0.076403126,0.10618706,0.094902694,0,0,0
56,1968-04-01,0.16654147,-0.14351846,0.116268076,0.0623257,0,0,0
57,1968-05-01,-0.031067004,0.27528417,-0.0293074,-0.13154966,0,0,0
58,1968-06-01,-0.17178908,0.42584705,-0.023479532,0.11043547,0,0,0
59,1968-07-01,-0.14194658,0.1706996,0.016390344,0.05596314,0,0,0
60,1968-08-01,-0.2488385,0.0645963,0.07951966,0.090807,0,0,0
61,1968-09-01,-0.03521728,0.28522807,-0.027478592,0.28899127,0,0,0
