,date,macro_0,macro_1,macro_2,macro_3,Rec,Neg_Rec,Recessions
68,1968-12-01,-0.17254871,-0.1539882,0.3937058,0.41405022,0,0,0
69,1969-01-01,-0.20985296,-0.07851781,0.33176365,0.30840272,0,0,0
70,1969-02-01,-0.1424672,0.042430494,0.2568593,0.37065718,0,0,0
71,1969-03-01,-0.23747267,0.14931759,0.108920984,0.4929998,0,0,0
72,1969-04-01,0.09359336,0.16747305,0.13541855,0.70204204,0,0,0
73,1969-05-01,0.04780383,0.1670635,0.29882672,0.5998667,0,0,0
74,1969-06-01,-0.13387755,-0.059341304,0.43883184,0.28251666,1,-2,2
75,1969-07-01,0.036494363,-0.09326663,0.16772498,0.42351463,1,-2,2
76,1969-08-01,0.2969801,0.0585125,0.22171436,0.4879461,1,-2,2
77,1969-09-01,0.63573354,0.17743643,0.058156345,0.6019605,1,-2,2
78,1969-10-01,0.074381486,0.06392046,0.559238,0.3562471,1,-2,2
79,1969-11-01,-0.1911487,-0.08935382,0.3399331,0.17118792,1,-2,2
80,1969-12-01,-0.20936301,0.016934665,0.35187683,0.16927269,1,-2,2
81,1970-01-01,-0.2209034,-0.13404539,0.23355658,0.19955848,1,-2,2
82,1970-02-01,-0.22676067,-0.048819415,0.15917104,0.40372205,1,-2,2
83,1970-03-01,0.15177475,-0.21968603,0.0612053,0.42530936,1,-2,2
84,1970-04-01,0.043727636,-0.25003988,0.37048236,0.16714057,1,-2,2
85,1970-05-01,0.22172694,-0.49361092,0.31116503,0.061458476,0,0,0
86,1970-06-01,0.23628937,-0.21382912,0.09823254,0.18607672,0,0,0
87,1970-07-01,0.32126218,-0.28985676,-0.011417874,0.17656226,0,0,0
88,1970-08-01,0.35330018,-0.22287332,-0.12949853,0.13212748,0,0,0
89,1970-09-01,0.0760226,0.0004195746,-0.26004526,-0.073496126,0,0,0
90,1970-10-01,-0.25695583,-0.26644263,-0.4443787,-0.1305433,0,0,0
91,1970-11-01,-0.38681117,-0.55278754,-0.20054272,-0.25703382,0,0,0
