,date,macro_0,macro_1,macro_2,macro_3,Rec,Neg_Rec,Recessions
0,1963-08-01,-0.082131475,-0.06693967,0.2834221,-0.35301596,0,0,0
1,1963-09-01,0.11214135,0.1391832,0.17811362,-0.36866122,0,0,0
2,1963-10-01,0.2618127,0.005903587,0.24205174,-0.55411774,0,0,0
3,1963-11-01,0.06475883,0.151169,0.23339283,-0.2844147,0,0,0
4,1963-12-01,0.42541072,0.010915744,0.15326346,-0.50454926,0,0,0
5,1964-01-01,0.19593532,-0.062565826,-0.00990542,-0.5360384,0,0,0
6,1964-02-01,0.34682158,-0.045030113,-0.023504212,-0.31132096,0,0,0
7,1964-03-01,-0.08969413,-0.0042430605,-0.07798799,-0.41417134,0,0,0
8,1964-04-01,0.030731797,0.15224922,0.11936467,-0.45980725,0,0,0
9,1964-05-01,0.22414903,0.06565995,0.14379379,-0.273809,0,0,0
10,1964-06-01,0.071759805,0.22021306,-0.111005865,-0.15041648,0,0,0
11,1964-07-01,0.0046816384,0.10631634,-0.37203208,-0.26625493,0,0,0
12,1964-08-01,0.073290765,0.18887533,-0.042430166,-0.28389233,0,0,0
13,1964-09-01,-0.012431312,0.08332271,0.37596437,-0.04372726,0,0,0
14,1964-10-01,0.12718162,0.138932,-0.017944347,-0.1511367,0,0,0
15,1964-11-01,0.14365372,0.27415308,-0.03820831,-0.4060056,0,0,0
16,1964-12-01,-0.07674535,0.040283483,0.1273329,-0.42610765,0,0,0
17,1965-01-01,0.2284623,-0.15185231,-0.1439869,-0.6827188,0,0,0
18,1965-02-01,0.7276714,0.11554472,-0.47916147,-0.42169812,0,0,0
19,1965-03-01,0.57392496,0.014740736,-0.2863326,-0.30797163,0,0,0
20,1965-04-01,0.2373028,0.06496167,-0.19347754,-0.80915767,0,0,0
21,1965-05-01,0.32533586,0.030399954,0.15595636,-0.619618,0,0,0
22,1965-06-01,0.20552185,0.07169982,0.4470867,-0.34108123,0,0,0
23,1965-07-01,0.19698651,0.38384333,0.36965534,0.15485768,0,0,0
24,1965-08-01,0.023728382,0.8582927,0.2797107,0.40005127,0,0,0
25,1965-09-01,0.21411374,0.31507343,-0.35611677,0.42912576,0,0,0
26,1965-10-01,0.059731755,0.060188837,-0.26491424,-0.09387045,0,0,0
27,1965-11-01,0.25726506,0.16052333,0.329887,-0.2595297,0,0,0
28,1965-12-01,0.58022046,-0.113008074,0.10150354,-0.3119844,0,0,0
29,1966-01-01,0.69894797,-0.048605803,-0.11604989,-0.5549763,0,0,0
30,1966-02-01,0.56908125,-0.17649937,0.24616757,-0.558082,0,0,0
31,1966-03-01,0.6589698,-0.09165033,-0.11101138,-0.2742873,0,0,0
32,1966-04-01,0.37577313,-0.08887317,-0.054706905,-0.55945617,0,0,0
33,1966-05-01,0.3293536,-0.23946501,-0.18138343,-0.653955,0,0,0
34,1966-06-01,0.07268109,-0.16414095,-0.09491731,-0.49072605,0,0,0
35,1966-07-01,0.113977306,0.21370915,-0.35774893,-0.40688628,0,0,0
36,1966-08-01,0.25937852,0.053385083,-0.44641894,-0.534415,0,0,0
37,1966-09-01,0.5919542,0.15891297,0.020626988,-0.12158861,0,0,0
38,1966-10-01,0.0043558916,0.18411492,-0.11118949,-0.18025692,0,0,0
39,1966-11-01,-0.068694256,-0.0005982687,0.011870105,-0.17743199,0,0,0
40,1966-12-01,-0.13573468,-0.06364976,-0.113453686,-0.23491645,0,0,0
41,1967-01-01,-0.2688322,-0.08234951,-0.1184564,-0.5388468,0,0,0
42,1967-02-01,-0.31593677,0.020680245,-0.03143042,-0.23708181,0,0,0
43,1967-03-01,-0.4082371,-0.047741186,-0.102071196,-0.3915894,0,0,0
44,1967-04-01,-0.11293399,0.22700907,-0.059529215,-0.07796281,0,0,0
45,1967-05-01,-0.27926397,0.021509707,-0.029407155,-0.09642984,0,0,0
46,1967-06-01,-0.2013307,0.06742203,-0.03568318,0.17058565,0,0,0
47,1967-07-01,-0.49485546,0.12805551,-0.06792121,0.35574493,0,0,0
48,1967-08-01,-0.24277796,0.18403915,-0.08395248,0.13020094,0,0,0
49,1967-09-01,-0.042772416,0.045018487,-0.20324244,0.09263056,0,0,0
50,1967-10-01,-0.179377,0.07873818,-0.34525552,0.14840458,0,0,0
51,1967-11-01,-0.10207792,-0.03442861,-0.0981515,-0.032747734,0,0,0
52,1967-12-01,0.12622938,0.048822414,-0.23160256,-0.0038810654,0,0,0
53,1968-01-01,0.047765452,-0.04219803,-0.48758876,-0.1280915,0,0,0
54,1968-02-01,0.24212769,-0.28000483,-0.33000448,0.012094655,0,0,0
55,1968-03-01,0.048924442,-0.2616548,-0.54408276,0.1919665,0,0,0
56,1968-04-01,0.10159282,-0.1770193,-0.12958993,0.6042198,0,0,0
57,1968-05-01,0.33457667,-0.12191002,-0.32616195,0.33177307,0,0,0
58,1968-06-01,0.22723927,-0.32650477,0.100454465,0.41489714,0,0,0
59,1968-07-01,0.5079722,0.045215096,0.3360832,0.24677429,0,0,0
60,1968-08-01,0.31169912,0.08110852,0.54779166,0.1324989,0,0,0
61,1968-09-01,0.22935037,-0.120171,0.22803293,0.3532444,0,0,0
62,1968-10-01,0.40799853,-0.19705544,0.75957,0.027937936,0,0,0
63,1968-11-01,0.0031767678,-0.16468346,0.46195018,-0.14767572,0,0,0
64,1968-12-01,-0.09208203,-0.090362474,0.29822317,-0.22123331,0,0,0
65,1969-01-01,0.1865161,0.05564193,0.6191423,0.041632373,0,0,0
66,1969-02-01,0.19210002,0.055635106,0.21533744,-0.0007399676,0,0,0
67,1969-03-01,0.06897144,-0.069600746,0.6711264,-0.12491522,0,0,0
68,1969-04-01,-0.11962503,-0.1377652,0.21662693,-0.4677407,0,0,0
69,1969-05-01,0.13541014,0.08516599,0.46970776,-0.14776753,0,0,0
70,1969-06-01,0.042912744,0.19082043,0.14504473,-0.7141595,0,0,0
71,1969-07-01,0.21022974,0.07045742,0.7486549,-0.3086567,0,0,0
72,1969-08-01,0.06902016,-0.058229983,0.6517479,-0.5169022,0,0,0
73,1969-09-01,-0.33016977,0.19515847,0.26269883,-0.41877547,0,0,0
74,1969-10-01,-0.2097412,-0.14340244,0.3172727,-0.40855178,1,-2,2
75,1969-11-01,-0.16443054,0.07117583,-0.0016439948,-0.41627035,1,-2,2
76,1969-12-01,-0.30735213,0.10459603,0.6032468,-0.20798016,1,-2,2
77,1970-01-01,0.23090538,0.21619515,0.27350524,-0.61307627,1,-2,2
78,1970-02-01,-0.035533674,-0.036331378,0.52315897,-0.6514024,1,-2,2
79,1970-03-01,-0.1647936,0.36032465,0.09640499,-0.6671128,1,-2,2
80,1970-04-01,-0.10773276,0.13433732,0.2674732,-0.73753756,1,-2,2
81,1970-05-01,-0.01653917,0.066193946,0.076079264,-0.07490193,1,-2,2
82,1970-06-01,0.09745959,-0.024233855,0.3934632,-0.19027682,1,-2,2
