,date,macro_0,macro_1,macro_2,macro_3,Rec,Neg_Rec,Recessions
77,1969-07-01,0.4199326,-0.008641865,-0.25089556,-0.18111545,1,-2,2
78,1969-08-01,0.29231226,0.17018148,-0.05309079,-0.0076856976,1,-2,2
79,1969-09-01,0.08928558,-0.047084056,-0.13098887,-0.25713772,1,-2,2
80,1969-10-01,0.019778376,0.08595096,-0.36117038,-0.14297308,1,-2,2
81,1969-11-01,0.0005380481,-0.04510748,-0.19950424,0.046015516,1,-2,2
82,1969-12-01,0.34443742,-0.01530845,-0.5527493,0.03318582,1,-2,2
83,1970-01-01,0.5634584,-0.1754459,0.027869318,-0.26050907,1,-2,2
84,1970-02-01,0.2761761,-0.27305263,0.11336166,-0.009815368,1,-2,2
85,1970-03-01,0.26174974,-0.23064508,0.031356476,-0.04759628,0,0,0
86,1970-04-01,0.26709375,-0.20419052,-0.0909762,-0.019475495,0,0,0
87,1970-05-01,0.33113307,-0.028260484,-0.048487887,0.007842948,0,0,0
88,1970-06-01,0.321925,-0.2129735,-0.2319998,0.01831381,0,0,0
89,1970-07-01,0.015986392,0.03260632,-0.07623856,0.011832782,0,0,0
90,1970-08-01,0.47699365,-0.043973383,-0.16636857,0.14004861,0,0,0
91,1970-09-01,0.5987407,0.15501007,-0.22360483,-0.06861457,0,0,0
92,1970-10-01,0.16118114,0.027676081,-0.0280217,0.16017884,0,0,0
93,1970-11-01,-0.11837459,-0.069723554,-0.0004729363,-0.1976126,0,0,0
94,1970-12-01,0.6758197,-0.09599341,0.017714562,-0.33657205,0,0,0
95,1971-01-01,0.3905068,-0.05426815,0.050155047,-0.006761559,0,0,0
96,1971-02-01,0.21616168,0.22344287,0.020240169,0.120811865,0,0,0
97,1971-03-01,0.111742176,0.28850153,-0.039232757,0.32922116,0,0,0
98,1971-04-01,0.096588895,0.27430505,0.0027295602,0.19183935,0,0,0
99,1971-05-01,0.28782326,0.5486609,0.030535784,0.2634258,0,0,0
100,1971-06-01,0.27970454,0.32775864,0.10520654,0.26470003,0,0,0
101,1971-07-01,0.25878674,0.302127,0.07536815,0.08404454,0,0,0
102,1971-08-01,0.0067267837,0.048474774,0.23480082,0.23182568,0,0,0
103,1971-09-01,0.24466033,-0.042290878,0.034935568,0.26362294,0,0,0
104,1971-10-01,-0.008748289,0.14697427,0.22345039,0.22745179,0,0,0
105,1971-11-01,0.35235077,0.6082488,0.10618127,0.10567918,0,0,0
106,1971-12-01,0.44475362,0.41551733,0.17928995,-0.0892052,0,0,0
107,1972-01-01,0.33064872,0.47328052,0.13308299,0.0019545823,0,0,0
108,1972-02-01,0.16079767,0.114691764,0.06833515,0.0031031715,0,0,0
109,1972-03-01,-0.15157484,0.575766,-0.018259441,-0.021445416,0,0,0
110,1972-04-01,-0.08210766,0.40608805,0.1982175,-0.049795058,0,0,0
111,1972-05-01,0.26018682,0.27590367,0.04153529,-0.23450315,0,0,0
112,1972-06-01,0.0723767,0.33988008,0.19230463,0.034363218,0,0,0
113,1972-07-01,0.09996928,0.36413613,0.010123953,-0.077757254,0,0,0
114,1972-08-01,0.15770744,0.40622145,0.04127824,0.24981415,0,0,0
115,1972-09-01,0.13657327,0.36148253,-0.027624415,0.1517081,0,0,0
116,1972-10-01,0.06905093,0.3504265,-0.02964422,0.2766662,0,0,0
117,1972-11-01,0.21905471,0.18366146,0.16086769,0.051066734,0,0,0
118,1972-12-01,0.055695422,0.115486935,-0.2237872,0.22074588,0,0,0
119,1973-01-01,-0.007864188,0.07684603,-0.080070436,-0.011742388,0,0,0
120,1973-02-01,0.0035555286,0.5681528,-0.022805246,-0.048385072,0,0,0
121,1973-03-01,0.09331897,0.37455747,-0.07419124,-0.32356387,1,-2,2
122,1973-04-01,0.19685586,0.22796817,0.019597216,-0.06664826,1,-2,2
123,1973-05-01,0.15784156,-0.041936494,0.19655596,-0.26604944,1,-2,2
124,1973-06-01,0.012116906,0.04586947,-0.020384632,-0.49754238,1,-2,2
125,1973-07-01,-0.09562039,0.36970603,0.11858328,-0.16919422,1,-2,2
126,1973-08-01,-0.4012474,-0.018367087,0.072269596,-0.110508926,1,-2,2
127,1973-09-01,0.09778644,0.050855782,-0.0068707014,-0.4190917,1,-2,2
128,1973-10-01,0.050940964,-0.34105423,0.5377876,0.00025303493,1,-2,2
129,1973-11-01,0.1084592,-0.06854879,-0.0055335765,0.11585223,1,-2,2
130,1973-12-01,0.26104137,0.32215488,0.56102294,0.04510841,1,-2,2
131,1974-01-01,0.22190188,-0.06497037,0.3228628,0.0075589037,1,-2,2
132,1974-02-01,0.04687068,-0.18970948,0.32398316,0.085741036,1,-2,2
133,1974-03-01,0.28184214,-0.31879961,0.46371537,-0.029701555,1,-2,2
134,1974-04-01,0.51893646,-0.122992344,0.15289727,-0.023746297,1,-2,2
135,1974-05-01,0.40807542,-0.15793587,-0.04931433,0.19215238,1,-2,2
136,1974-06-01,0.19453155,-0.015684143,-0.38414368,0.061713994,1,-2,2
137,1974-07-01,0.5156753,-0.08660934,-0.03160353,0.09513925,0,0,0
138,1974-08-01,0.7658855,0.043235045,-0.13252664,0.18543896,0,0,0
139,1974-09-01,0.48853624,0.32134637,0.1637397,0.011083602,0,0,0
140,1974-10-01,0.4336506,-0.09419702,0.220742,-0.031726565,0,0,0
141,1974-11-01,0.24151096,-0.20657936,0.0072405944,0.021865401,0,0,0
142,1974-12-01,0.40737033,-0.14057982,-0.17128019,-0.08786824,0,0,0
143,1975-01-01,0.59134454,-0.31265116,-0.0043894295,-0.23955306,0,0,0
144,1975-02-01,0.5403234,-0.23648848,0.0019140368,-0.039342154,0,0,0
145,1975-03-01,-0.10969445,-0.38689363,-0.019121611,-0.03562939,0,0,0
146,1975-04-01,-0.25406906,0.007259293,-0.013406843,-0.1308406,0,0,0
147,1975-05-01,0.2700348,0.27877656,-0.0027106435,-0.10434212,0,0,0
148,1975-06-01,0.35059974,-0.003419076,-0.2133947,-0.020675853,0,0,0
149,1975-07-01,-0.06617222,0.44065046,-0.12736464,-0.15588357,0,0,0
150,1975-08-01,-0.008686038,0.78770757,-0.6468672,-0.3271172,0,0,0
151,1975-09-01,0.25968048,-0.08529375,-0.35243058,0.007237146,0,0,0
152,1975-10-01,0.08028465,0.10194055,-0.6052856,-0.008545124,0,0,0
153,1975-11-01,0.32100034,-0.24519257,-0.3183041,0.02107451,0,0,0
154,1975-12-01,0.20469096,0.10533439,-0.14375389,-0.21524161,0,0,0
